eval,key,intelligibility,naturalness,cb1,cb2,cb3,cb4,start_time,end_time,path,listener_id,hubert,smile,speaker
test,M024C43,4.0,3.5,True,False,True,False,2024/06/13 17:32:20.945,2024/06/13 17:32:27,deaf_csv/deaf_test_015.csv,202406131730,/home/akio/deaf_si_2025/data/hubert/M024C43_hubert_layer6.pt,data/smile/M024C43.pt,M024
test,BF070B39,5.0,4.5,False,False,True,False,2024/06/13 17:32:31.430,2024/06/13 17:32:38,deaf_csv/deaf_test_015.csv,202406131730,/home/akio/deaf_si_2025/data/hubert/BF070B39_hubert_layer6.pt,data/smile/BF070B39.pt,BF070
test,F016B10,5.0,3.5,True,False,False,False,2024/06/13 17:32:45.357,2024/06/13 17:32:53,deaf_csv/deaf_test_015.csv,202406131730,/home/akio/deaf_si_2025/data/hubert/F016B10_hubert_layer6.pt,data/smile/F016B10.pt,F016
test,F002B40,3.0,2.5,True,False,True,False,2024/06/13 17:33:02.459,2024/06/13 17:33:07,deaf_csv/deaf_test_015.csv,202406131730,/home/akio/deaf_si_2025/data/hubert/F002B40_hubert_layer6.pt,data/smile/F002B40.pt,F002
test,M013B26,1.0,2.5,True,False,True,False,2024/06/13 17:33:13.457,2024/06/13 17:33:22,deaf_csv/deaf_test_015.csv,202406131730,/home/akio/deaf_si_2025/data/hubert/M013B26_hubert_layer6.pt,data/smile/M013B26.pt,M013
test,F015B11,3.0,2.5,True,False,True,False,2024/06/13 17:33:31.882,2024/06/13 17:33:39,deaf_csv/deaf_test_015.csv,202406131730,/home/akio/deaf_si_2025/data/hubert/F015B11_hubert_layer6.pt,data/smile/F015B11.pt,F015
test,M009C20,4.0,4.0,True,False,True,True,2024/06/13 17:33:45.358,2024/06/13 17:33:51,deaf_csv/deaf_test_015.csv,202406131730,/home/akio/deaf_si_2025/data/hubert/M009C20_hubert_layer6.pt,data/smile/M009C20.pt,M009
test,BM082B02,5.0,5.0,False,True,True,False,2024/06/13 17:33:56.694,2024/06/13 17:34:06,deaf_csv/deaf_test_015.csv,202406131730,/home/akio/deaf_si_2025/data/hubert/BM082B02_hubert_layer6.pt,data/smile/BM082B02.pt,BM082
test,M005C49,5.0,4.5,True,False,False,False,2024/06/13 17:34:16.368,2024/06/13 17:34:22,deaf_csv/deaf_test_015.csv,202406131730,/home/akio/deaf_si_2025/data/hubert/M005C49_hubert_layer6.pt,data/smile/M005C49.pt,M005
test,F013B06,4.0,4.0,True,False,True,True,2024/06/13 17:34:30.171,2024/06/13 17:34:42,deaf_csv/deaf_test_015.csv,202406131730,/home/akio/deaf_si_2025/data/hubert/F013B06_hubert_layer6.pt,data/smile/F013B06.pt,F013
test,F014C08,3.5,4.5,True,False,False,True,2024/06/13 17:34:51.803,2024/06/13 17:34:58,deaf_csv/deaf_test_015.csv,202406131730,/home/akio/deaf_si_2025/data/hubert/F014C08_hubert_layer6.pt,data/smile/F014C08.pt,F014
test,M003C31,2.0,2.5,True,False,True,False,2024/06/13 17:35:05.982,2024/06/13 17:35:14,deaf_csv/deaf_test_015.csv,202406131730,/home/akio/deaf_si_2025/data/hubert/M003C31_hubert_layer6.pt,data/smile/M003C31.pt,M003
test,F010C15,2.5,3.5,True,False,True,False,2024/06/13 17:35:20.586,2024/06/13 17:35:27,deaf_csv/deaf_test_015.csv,202406131730,/home/akio/deaf_si_2025/data/hubert/F010C15_hubert_layer6.pt,data/smile/F010C15.pt,F010
test,M013C44,1.0,2.5,True,False,True,False,2024/06/13 17:35:32.908,2024/06/13 17:35:37,deaf_csv/deaf_test_015.csv,202406131730,/home/akio/deaf_si_2025/data/hubert/M013C44_hubert_layer6.pt,data/smile/M013C44.pt,M013
test,M018B34,3.0,3.0,False,True,False,True,2024/06/13 17:35:43.660,2024/06/13 17:35:45,deaf_csv/deaf_test_015.csv,202406131730,/home/akio/deaf_si_2025/data/hubert/M018B34_hubert_layer6.pt,data/smile/M018B34.pt,M018
test,F001B08,2.0,3.5,True,False,False,True,2024/06/13 17:35:51.287,2024/06/13 17:35:59,deaf_csv/deaf_test_015.csv,202406131730,/home/akio/deaf_si_2025/data/hubert/F001B08_hubert_layer6.pt,data/smile/F001B08.pt,F001
test,F003C11,3.5,3.5,False,True,False,True,2024/06/13 17:36:08.615,2024/06/13 17:36:18,deaf_csv/deaf_test_015.csv,202406131730,/home/akio/deaf_si_2025/data/hubert/F003C11_hubert_layer6.pt,data/smile/F003C11.pt,F003
test,F014B44,4.5,3.5,True,True,False,True,2024/06/13 17:36:24.370,2024/06/13 17:36:31,deaf_csv/deaf_test_015.csv,202406131730,/home/akio/deaf_si_2025/data/hubert/F014B44_hubert_layer6.pt,data/smile/F014B44.pt,F014
test,M007B47,5.0,4.0,True,False,False,True,2024/06/13 17:36:40.173,2024/06/13 17:36:49,deaf_csv/deaf_test_015.csv,202406131730,/home/akio/deaf_si_2025/data/hubert/M007B47_hubert_layer6.pt,data/smile/M007B47.pt,M007
test,M023C25,4.5,4.0,False,False,True,True,2024/06/13 17:36:57.585,2024/06/13 17:37:06,deaf_csv/deaf_test_015.csv,202406131730,/home/akio/deaf_si_2025/data/hubert/M023C25_hubert_layer6.pt,data/smile/M023C25.pt,M023
test,BF069B42,5.0,4.0,False,False,True,True,2024/06/13 17:37:17.479,2024/06/13 17:37:26,deaf_csv/deaf_test_015.csv,202406131730,/home/akio/deaf_si_2025/data/hubert/BF069B42_hubert_layer6.pt,data/smile/BF069B42.pt,BF069
test,F020C10,3.0,4.0,True,False,True,True,2024/06/13 17:37:34.842,2024/06/13 17:37:47,deaf_csv/deaf_test_015.csv,202406131730,/home/akio/deaf_si_2025/data/hubert/F020C10_hubert_layer6.pt,data/smile/F020C10.pt,F020
test,F015C33,4.0,3.5,True,False,True,False,2024/06/13 17:37:55.918,2024/06/13 17:38:04,deaf_csv/deaf_test_015.csv,202406131730,/home/akio/deaf_si_2025/data/hubert/F015C33_hubert_layer6.pt,data/smile/F015C33.pt,F015
test,M004C50,1.0,4.0,True,False,True,False,2024/06/13 17:38:15.188,2024/06/13 17:38:25,deaf_csv/deaf_test_015.csv,202406131730,/home/akio/deaf_si_2025/data/hubert/M004C50_hubert_layer6.pt,data/smile/M004C50.pt,M004
test,F008B50,1.0,2.5,True,False,True,False,2024/06/13 17:38:36.742,2024/06/13 17:38:44,deaf_csv/deaf_test_015.csv,202406131730,/home/akio/deaf_si_2025/data/hubert/F008B50_hubert_layer6.pt,data/smile/F008B50.pt,F008
test,M007C06,5.0,4.0,True,False,False,False,2024/06/13 17:38:50.942,2024/06/13 17:38:56,deaf_csv/deaf_test_015.csv,202406131730,/home/akio/deaf_si_2025/data/hubert/M007C06_hubert_layer6.pt,data/smile/M007C06.pt,M007
test,M028B27,5.0,4.5,False,False,True,True,2024/06/13 17:39:04.586,2024/06/13 17:39:13,deaf_csv/deaf_test_015.csv,202406131730,/home/akio/deaf_si_2025/data/hubert/M028B27_hubert_layer6.pt,data/smile/M028B27.pt,M028
test,F019C30,2.5,4.0,False,False,True,True,2024/06/13 17:39:17.917,2024/06/13 17:39:22,deaf_csv/deaf_test_015.csv,202406131730,/home/akio/deaf_si_2025/data/hubert/F019C30_hubert_layer6.pt,data/smile/F019C30.pt,F019
test,BM083B37,5.0,5.0,False,False,False,False,2024/06/13 17:39:33.107,2024/06/13 17:39:36,deaf_csv/deaf_test_015.csv,202406131730,/home/akio/deaf_si_2025/data/hubert/BM083B37_hubert_layer6.pt,data/smile/BM083B37.pt,BM083
test,M012B38,2.5,3.5,True,False,True,False,2024/06/13 17:39:40.456,2024/06/13 17:39:47,deaf_csv/deaf_test_015.csv,202406131730,/home/akio/deaf_si_2025/data/hubert/M012B38_hubert_layer6.pt,data/smile/M012B38.pt,M012
test,F007B22,3.0,4.0,True,False,False,False,2024/06/13 17:39:51.400,2024/06/13 17:39:56,deaf_csv/deaf_test_015.csv,202406131730,/home/akio/deaf_si_2025/data/hubert/F007B22_hubert_layer6.pt,data/smile/F007B22.pt,F007
test,F004B45,4.5,4.0,True,False,True,False,2024/06/13 17:40:03.860,2024/06/13 17:40:09,deaf_csv/deaf_test_015.csv,202406131730,/home/akio/deaf_si_2025/data/hubert/F004B45_hubert_layer6.pt,data/smile/F004B45.pt,F004
test,F009B33,2.0,4.0,True,False,True,False,2024/06/13 17:40:19.968,2024/06/13 17:40:30,deaf_csv/deaf_test_015.csv,202406131730,/home/akio/deaf_si_2025/data/hubert/F009B33_hubert_layer6.pt,data/smile/F009B33.pt,F009
test,M014B23,1.5,3.5,True,False,False,True,2024/06/13 17:40:36.585,2024/06/13 17:40:43,deaf_csv/deaf_test_015.csv,202406131730,/home/akio/deaf_si_2025/data/hubert/M014B23_hubert_layer6.pt,data/smile/M014B23.pt,M014
test,M015B43,4.5,4.0,True,False,False,False,2024/06/13 17:40:52.198,2024/06/13 17:40:59,deaf_csv/deaf_test_015.csv,202406131730,/home/akio/deaf_si_2025/data/hubert/M015B43_hubert_layer6.pt,data/smile/M015B43.pt,M015
test,BM046C16,5.0,4.5,False,True,False,False,2024/06/13 17:41:06.626,2024/06/13 17:41:12,deaf_csv/deaf_test_015.csv,202406131730,/home/akio/deaf_si_2025/data/hubert/BM046C16_hubert_layer6.pt,data/smile/BM046C16.pt,BM046
test,M012C32,1.5,3.5,True,False,True,False,2024/06/13 17:41:41.677,2024/06/13 17:41:48,deaf_csv/deaf_test_015.csv,202406131730,/home/akio/deaf_si_2025/data/hubert/M012C32_hubert_layer6.pt,data/smile/M012C32.pt,M012
test,F001C09,1.5,2.0,True,False,False,False,2024/06/13 17:41:53.351,2024/06/13 17:42:03,deaf_csv/deaf_test_015.csv,202406131730,/home/akio/deaf_si_2025/data/hubert/F001C09_hubert_layer6.pt,data/smile/F001C09.pt,F001
test,M011B29,1.0,2.5,True,False,True,True,2024/06/13 17:42:06.226,2024/06/13 17:42:15,deaf_csv/deaf_test_015.csv,202406131730,/home/akio/deaf_si_2025/data/hubert/M011B29_hubert_layer6.pt,data/smile/M011B29.pt,M011
test,M024B41,1.5,3.0,True,False,True,True,2024/06/13 17:42:22.855,2024/06/13 17:42:35,deaf_csv/deaf_test_015.csv,202406131730,/home/akio/deaf_si_2025/data/hubert/M024B41_hubert_layer6.pt,data/smile/M024B41.pt,M024
test,M010B05,3.5,2.5,True,False,True,False,2024/06/13 17:42:45.318,2024/06/13 17:42:52,deaf_csv/deaf_test_015.csv,202406131730,/home/akio/deaf_si_2025/data/hubert/M010B05_hubert_layer6.pt,data/smile/M010B05.pt,M010
test,M017B17,1.0,3.5,True,False,True,True,2024/06/13 17:43:03.576,2024/06/13 17:43:07,deaf_csv/deaf_test_015.csv,202406131730,/home/akio/deaf_si_2025/data/hubert/M017B17_hubert_layer6.pt,data/smile/M017B17.pt,M017
test,M028C14,5.0,4.0,False,False,False,True,2024/06/13 17:43:14.873,2024/06/13 17:43:21,deaf_csv/deaf_test_015.csv,202406131730,/home/akio/deaf_si_2025/data/hubert/M028C14_hubert_layer6.pt,data/smile/M028C14.pt,M028
test,M010C48,4.5,3.5,False,False,True,True,2024/06/13 17:43:29.355,2024/06/13 17:43:36,deaf_csv/deaf_test_015.csv,202406131730,/home/akio/deaf_si_2025/data/hubert/M010C48_hubert_layer6.pt,data/smile/M010C48.pt,M010
test,F019B46,2.0,3.0,True,False,True,True,2024/06/13 17:43:39.803,2024/06/13 17:43:46,deaf_csv/deaf_test_015.csv,202406131730,/home/akio/deaf_si_2025/data/hubert/F019B46_hubert_layer6.pt,data/smile/F019B46.pt,F019
test,M002B13,4.5,4.0,True,False,True,False,2024/06/13 17:43:54.304,2024/06/13 17:44:05,deaf_csv/deaf_test_015.csv,202406131730,/home/akio/deaf_si_2025/data/hubert/M002B13_hubert_layer6.pt,data/smile/M002B13.pt,M002
test,BF026C04,5.0,4.5,False,False,False,True,2024/06/13 17:44:12.825,2024/06/13 17:44:18,deaf_csv/deaf_test_015.csv,202406131730,/home/akio/deaf_si_2025/data/hubert/BF026C04_hubert_layer6.pt,data/smile/BF026C04.pt,BF026
test,M001B19,2.0,2.5,True,False,True,True,2024/06/13 17:44:26.564,2024/06/13 17:44:32,deaf_csv/deaf_test_015.csv,202406131730,/home/akio/deaf_si_2025/data/hubert/M001B19_hubert_layer6.pt,data/smile/M001B19.pt,M001
test,F016C47,2.5,4.0,True,False,False,False,2024/06/13 17:44:38.938,2024/06/13 17:44:42,deaf_csv/deaf_test_015.csv,202406131730,/home/akio/deaf_si_2025/data/hubert/F016C47_hubert_layer6.pt,data/smile/F016C47.pt,F016
test,M014C02,2.0,3.5,True,False,False,True,2024/06/13 17:44:52.463,2024/06/13 17:44:59,deaf_csv/deaf_test_015.csv,202406131730,/home/akio/deaf_si_2025/data/hubert/M014C02_hubert_layer6.pt,data/smile/M014C02.pt,M014
test,F008C17,1.0,2.0,True,False,True,True,2024/06/13 17:45:08.105,2024/06/13 17:45:20,deaf_csv/deaf_test_015.csv,202406131730,/home/akio/deaf_si_2025/data/hubert/F008C17_hubert_layer6.pt,data/smile/F008C17.pt,F008
test,F002C42,2.0,3.5,True,False,True,True,2024/06/13 17:45:29.343,2024/06/13 17:45:36,deaf_csv/deaf_test_015.csv,202406131730,/home/akio/deaf_si_2025/data/hubert/F002C42_hubert_layer6.pt,data/smile/F002C42.pt,F002
test,M006B18,2.0,3.5,True,False,False,False,2024/06/13 17:45:42.187,2024/06/13 17:45:47,deaf_csv/deaf_test_015.csv,202406131730,/home/akio/deaf_si_2025/data/hubert/M006B18_hubert_layer6.pt,data/smile/M006B18.pt,M006
test,F006C27,2.5,3.5,True,False,True,False,2024/06/13 17:45:53.836,2024/06/13 17:46:04,deaf_csv/deaf_test_015.csv,202406131730,/home/akio/deaf_si_2025/data/hubert/F006C27_hubert_layer6.pt,data/smile/F006C27.pt,F006
test,F009C40,3.0,3.5,True,False,True,True,2024/06/13 17:46:11.430,2024/06/13 17:46:18,deaf_csv/deaf_test_015.csv,202406131730,/home/akio/deaf_si_2025/data/hubert/F009C40_hubert_layer6.pt,data/smile/F009C40.pt,F009
test,M001C23,1.0,3.5,True,True,True,False,2024/06/13 17:46:27.684,2024/06/13 17:46:34,deaf_csv/deaf_test_015.csv,202406131730,/home/akio/deaf_si_2025/data/hubert/M001C23_hubert_layer6.pt,data/smile/M001C23.pt,M001
test,F005C46,1.5,2.0,True,True,True,False,2024/06/13 17:46:40.083,2024/06/13 17:46:46,deaf_csv/deaf_test_015.csv,202406131730,/home/akio/deaf_si_2025/data/hubert/F005C46_hubert_layer6.pt,data/smile/F005C46.pt,F005
test,M006C12,2.5,4.0,True,False,False,False,2024/06/13 17:46:51.144,2024/06/13 17:46:54,deaf_csv/deaf_test_015.csv,202406131730,/home/akio/deaf_si_2025/data/hubert/M006C12_hubert_layer6.pt,data/smile/M006C12.pt,M006
test,F013C05,4.5,4.0,True,False,False,False,2024/06/13 17:46:58.174,2024/06/13 17:47:04,deaf_csv/deaf_test_015.csv,202406131730,/home/akio/deaf_si_2025/data/hubert/F013C05_hubert_layer6.pt,data/smile/F013C05.pt,F013
test,BF027C29,5.0,3.5,False,False,False,True,2024/06/13 17:47:10.431,2024/06/13 17:47:14,deaf_csv/deaf_test_015.csv,202406131730,/home/akio/deaf_si_2025/data/hubert/BF027C29_hubert_layer6.pt,data/smile/BF027C29.pt,BF027
test,F018C36,5.0,4.5,True,False,False,False,2024/06/13 17:47:19.519,2024/06/13 17:47:22,deaf_csv/deaf_test_015.csv,202406131730,/home/akio/deaf_si_2025/data/hubert/F018C36_hubert_layer6.pt,data/smile/F018C36.pt,F018
test,M025B36,4.5,4.0,True,False,False,False,2024/06/13 17:47:28.287,2024/06/13 17:47:32,deaf_csv/deaf_test_015.csv,202406131730,/home/akio/deaf_si_2025/data/hubert/M025B36_hubert_layer6.pt,data/smile/M025B36.pt,M025
trial,M010B25,5.0,2.5,False,False,False,True,2025/01/15 13:01:10,2025/01/15 13:01:31,deaf_csv/deaf_trial_019.csv,202501151330,/home/akio/deaf_si_2025/data/hubert/M010B25_hubert_layer6.pt,data/smile/M010B25.pt,M010
trial,F008C01,1.0,1.0,True,False,True,False,2025/01/15 13:01:45,2025/01/15 13:02:02,deaf_csv/deaf_trial_019.csv,202501151330,/home/akio/deaf_si_2025/data/hubert/F008C01_hubert_layer6.pt,data/smile/F008C01.pt,F008
trial,M003B10,4.0,2.0,True,False,False,False,2025/01/15 13:02:12,2025/01/15 13:02:24,deaf_csv/deaf_trial_019.csv,202501151330,/home/akio/deaf_si_2025/data/hubert/M003B10_hubert_layer6.pt,data/smile/M003B10.pt,M003
trial,F018B47,5.0,4.5,False,False,False,False,2025/01/15 13:02:34,2025/01/15 13:02:50,deaf_csv/deaf_trial_019.csv,202501151330,/home/akio/deaf_si_2025/data/hubert/F018B47_hubert_layer6.pt,data/smile/F018B47.pt,F018
test,F002B03,1.0,1.0,True,False,True,True,2025/01/15 13:03:03.277,2025/01/15 13:03:15,deaf_csv/deaf_test_019.csv,202501151330,/home/akio/deaf_si_2025/data/hubert/F002B03_hubert_layer6.pt,data/smile/F002B03.pt,F002
test,M015B24,4.0,2.5,True,False,False,False,2025/01/15 13:03:23.572,2025/01/15 13:03:36,deaf_csv/deaf_test_019.csv,202501151330,/home/akio/deaf_si_2025/data/hubert/M015B24_hubert_layer6.pt,data/smile/M015B24.pt,M015
test,M013B09,1.0,1.0,True,False,True,False,2025/01/15 13:03:46.134,2025/01/15 13:03:55,deaf_csv/deaf_test_019.csv,202501151330,/home/akio/deaf_si_2025/data/hubert/M013B09_hubert_layer6.pt,data/smile/M013B09.pt,M013
test,M007B02,5.0,5.0,False,False,False,False,2025/01/15 13:04:02.355,2025/01/15 13:04:09,deaf_csv/deaf_test_019.csv,202501151330,/home/akio/deaf_si_2025/data/hubert/M007B02_hubert_layer6.pt,data/smile/M007B02.pt,M007
test,BF027C25,4.5,5.0,False,False,False,False,2025/01/15 13:04:16.392,2025/01/15 13:04:22,deaf_csv/deaf_test_019.csv,202501151330,/home/akio/deaf_si_2025/data/hubert/BF027C25_hubert_layer6.pt,data/smile/BF027C25.pt,BF027
test,F004C17,4.0,4.5,False,False,False,False,2025/01/15 13:04:27.634,2025/01/15 13:04:37,deaf_csv/deaf_test_019.csv,202501151330,/home/akio/deaf_si_2025/data/hubert/F004C17_hubert_layer6.pt,data/smile/F004C17.pt,F004
test,F008B14,1.0,1.0,True,False,True,False,2025/01/15 13:04:44.033,2025/01/15 13:04:57,deaf_csv/deaf_test_019.csv,202501151330,/home/akio/deaf_si_2025/data/hubert/F008B14_hubert_layer6.pt,data/smile/F008B14.pt,F008
test,M014C27,2.0,2.5,False,False,True,True,2025/01/15 13:05:04.141,2025/01/15 13:05:18,deaf_csv/deaf_test_019.csv,202501151330,/home/akio/deaf_si_2025/data/hubert/M014C27_hubert_layer6.pt,data/smile/M014C27.pt,M014
test,BM082B15,5.0,5.0,False,False,False,False,2025/01/15 13:05:23.169,2025/01/15 13:05:26,deaf_csv/deaf_test_019.csv,202501151330,/home/akio/deaf_si_2025/data/hubert/BM082B15_hubert_layer6.pt,data/smile/BM082B15.pt,BM082
test,F009B11,1.5,2.0,True,False,False,False,2025/01/15 13:05:37.047,2025/01/15 13:05:44,deaf_csv/deaf_test_019.csv,202501151330,/home/akio/deaf_si_2025/data/hubert/F009B11_hubert_layer6.pt,data/smile/F009B11.pt,F009
test,BF070B29,5.0,4.5,False,False,False,False,2025/01/15 13:05:47.953,2025/01/15 13:05:54,deaf_csv/deaf_test_019.csv,202501151330,/home/akio/deaf_si_2025/data/hubert/BF070B29_hubert_layer6.pt,data/smile/BF070B29.pt,BF070
test,F018C16,4.5,4.5,False,False,False,True,2025/01/15 13:06:00.421,2025/01/15 13:06:07,deaf_csv/deaf_test_019.csv,202501151330,/home/akio/deaf_si_2025/data/hubert/F018C16_hubert_layer6.pt,data/smile/F018C16.pt,F018
test,F010B39,5.0,4.0,False,False,True,False,2025/01/15 13:06:11.450,2025/01/15 13:06:20,deaf_csv/deaf_test_019.csv,202501151330,/home/akio/deaf_si_2025/data/hubert/F010B39_hubert_layer6.pt,data/smile/F010B39.pt,F010
test,M028C04,5.0,5.0,False,False,False,False,2025/01/15 13:06:27.960,2025/01/15 13:06:33,deaf_csv/deaf_test_019.csv,202501151330,/home/akio/deaf_si_2025/data/hubert/M028C04_hubert_layer6.pt,data/smile/M028C04.pt,M028
test,F006B41,4.5,4.0,False,False,False,True,2025/01/15 13:06:41.836,2025/01/15 13:06:56,deaf_csv/deaf_test_019.csv,202501151330,/home/akio/deaf_si_2025/data/hubert/F006B41_hubert_layer6.pt,data/smile/F006B41.pt,F006
test,M014B48,1.5,2.0,True,False,False,False,2025/01/15 13:07:02.443,2025/01/15 13:07:12,deaf_csv/deaf_test_019.csv,202501151330,/home/akio/deaf_si_2025/data/hubert/M014B48_hubert_layer6.pt,data/smile/M014B48.pt,M014
test,F013B32,5.0,3.0,False,False,False,True,2025/01/15 13:07:18.459,2025/01/15 13:07:25,deaf_csv/deaf_test_019.csv,202501151330,/home/akio/deaf_si_2025/data/hubert/F013B32_hubert_layer6.pt,data/smile/F013B32.pt,F013
test,M017B21,4.5,2.5,False,False,True,True,2025/01/15 13:07:33.223,2025/01/15 13:07:45,deaf_csv/deaf_test_019.csv,202501151330,/home/akio/deaf_si_2025/data/hubert/M017B21_hubert_layer6.pt,data/smile/M017B21.pt,M017
test,M012B30,2.0,2.0,True,False,False,False,2025/01/15 13:07:57.013,2025/01/15 13:08:09,deaf_csv/deaf_test_019.csv,202501151330,/home/akio/deaf_si_2025/data/hubert/M012B30_hubert_layer6.pt,data/smile/M012B30.pt,M012
test,F016B34,3.0,2.5,False,False,True,True,2025/01/15 13:08:17.055,2025/01/15 13:08:35,deaf_csv/deaf_test_019.csv,202501151330,/home/akio/deaf_si_2025/data/hubert/F016B34_hubert_layer6.pt,data/smile/F016B34.pt,F016
test,F009C34,2.5,2.0,True,False,True,False,2025/01/15 13:08:42.000,2025/01/15 13:08:53,deaf_csv/deaf_test_019.csv,202501151330,/home/akio/deaf_si_2025/data/hubert/F009C34_hubert_layer6.pt,data/smile/F009C34.pt,F009
test,M025B49,4.0,4.0,True,False,False,False,2025/01/15 13:09:03.231,2025/01/15 13:09:16,deaf_csv/deaf_test_019.csv,202501151330,/home/akio/deaf_si_2025/data/hubert/M025B49_hubert_layer6.pt,data/smile/M025B49.pt,M025
test,F019C05,4.5,4.5,False,False,False,False,2025/01/15 13:09:22.047,2025/01/15 13:09:28,deaf_csv/deaf_test_019.csv,202501151330,/home/akio/deaf_si_2025/data/hubert/F019C05_hubert_layer6.pt,data/smile/F019C05.pt,F019
test,M006C41,3.5,3.0,True,False,False,False,2025/01/15 13:09:36.972,2025/01/15 13:09:44,deaf_csv/deaf_test_019.csv,202501151330,/home/akio/deaf_si_2025/data/hubert/M006C41_hubert_layer6.pt,data/smile/M006C41.pt,M006
test,M002C08,3.5,2.5,True,False,True,False,2025/01/15 13:09:57.070,2025/01/15 13:10:08,deaf_csv/deaf_test_019.csv,202501151330,/home/akio/deaf_si_2025/data/hubert/M002C08_hubert_layer6.pt,data/smile/M002C08.pt,M002
test,F001B46,4.5,4.5,False,False,False,False,2025/01/15 13:10:13.569,2025/01/15 13:10:22,deaf_csv/deaf_test_019.csv,202501151330,/home/akio/deaf_si_2025/data/hubert/F001B46_hubert_layer6.pt,data/smile/F001B46.pt,F001
test,M013C09,1.0,1.0,True,False,False,False,2025/01/15 13:10:29.055,2025/01/15 13:10:44,deaf_csv/deaf_test_019.csv,202501151330,/home/akio/deaf_si_2025/data/hubert/M013C09_hubert_layer6.pt,data/smile/M013C09.pt,M013
test,M015C44,5.0,4.0,False,False,False,True,2025/01/15 13:10:50.859,2025/01/15 13:11:00,deaf_csv/deaf_test_019.csv,202501151330,/home/akio/deaf_si_2025/data/hubert/M015C44_hubert_layer6.pt,data/smile/M015C44.pt,M015
test,F019B43,2.5,4.0,True,False,False,False,2025/01/15 13:11:08.141,2025/01/15 13:11:24,deaf_csv/deaf_test_019.csv,202501151330,/home/akio/deaf_si_2025/data/hubert/F019B43_hubert_layer6.pt,data/smile/F019B43.pt,F019
test,M010C06,3.5,4.0,True,True,False,False,2025/01/15 13:11:31.407,2025/01/15 13:11:46,deaf_csv/deaf_test_019.csv,202501151330,/home/akio/deaf_si_2025/data/hubert/M010C06_hubert_layer6.pt,data/smile/M010C06.pt,M010
test,F016C20,4.5,4.5,False,False,False,False,2025/01/15 13:11:53.984,2025/01/15 13:12:04,deaf_csv/deaf_test_019.csv,202501151330,/home/akio/deaf_si_2025/data/hubert/F016C20_hubert_layer6.pt,data/smile/F016C20.pt,F016
test,F020C18,4.0,4.0,True,False,False,False,2025/01/15 13:12:10.716,2025/01/15 13:12:18,deaf_csv/deaf_test_019.csv,202501151330,/home/akio/deaf_si_2025/data/hubert/F020C18_hubert_layer6.pt,data/smile/F020C18.pt,F020
test,F014B04,5.0,4.0,False,False,False,True,2025/01/15 13:12:25.304,2025/01/15 13:12:32,deaf_csv/deaf_test_019.csv,202501151330,/home/akio/deaf_si_2025/data/hubert/F014B04_hubert_layer6.pt,data/smile/F014B04.pt,F014
test,M005C43,5.0,4.5,False,False,True,False,2025/01/15 13:12:39.638,2025/01/15 13:12:46,deaf_csv/deaf_test_019.csv,202501151330,/home/akio/deaf_si_2025/data/hubert/M005C43_hubert_layer6.pt,data/smile/M005C43.pt,M005
test,F013C30,5.0,5.0,False,False,False,False,2025/01/15 13:12:51.802,2025/01/15 13:12:55,deaf_csv/deaf_test_019.csv,202501151330,/home/akio/deaf_si_2025/data/hubert/F013C30_hubert_layer6.pt,data/smile/F013C30.pt,F013
test,F015C02,1.5,1.5,True,False,True,False,2025/01/15 13:13:07.281,2025/01/15 13:13:15,deaf_csv/deaf_test_019.csv,202501151330,/home/akio/deaf_si_2025/data/hubert/F015C02_hubert_layer6.pt,data/smile/F015C02.pt,F015
test,M001C32,4.5,4.0,False,False,True,True,2025/01/15 13:13:43.983,2025/01/15 13:13:51,deaf_csv/deaf_test_019.csv,202501151330,/home/akio/deaf_si_2025/data/hubert/M001C32_hubert_layer6.pt,data/smile/M001C32.pt,M001
test,M003C28,4.0,4.0,True,False,False,False,2025/01/15 13:14:00.607,2025/01/15 13:14:07,deaf_csv/deaf_test_019.csv,202501151330,/home/akio/deaf_si_2025/data/hubert/M003C28_hubert_layer6.pt,data/smile/M003C28.pt,M003
test,M004C13,1.0,1.0,True,False,False,False,2025/01/15 13:14:17.249,2025/01/15 13:14:25,deaf_csv/deaf_test_019.csv,202501151330,/home/akio/deaf_si_2025/data/hubert/M004C13_hubert_layer6.pt,data/smile/M004C13.pt,M004
test,BF069B28,5.0,5.0,False,False,False,False,2025/01/15 13:14:30.953,2025/01/15 13:14:33,deaf_csv/deaf_test_019.csv,202501151330,/home/akio/deaf_si_2025/data/hubert/BF069B28_hubert_layer6.pt,data/smile/BF069B28.pt,BF069
test,F007C10,5.0,4.5,False,False,False,True,2025/01/15 13:14:41.207,2025/01/15 13:14:49,deaf_csv/deaf_test_019.csv,202501151330,/home/akio/deaf_si_2025/data/hubert/F007C10_hubert_layer6.pt,data/smile/F007C10.pt,F007
test,F001C11,4.0,3.5,False,False,True,False,2025/01/15 13:15:11.984,2025/01/15 13:15:25,deaf_csv/deaf_test_019.csv,202501151330,/home/akio/deaf_si_2025/data/hubert/F001C11_hubert_layer6.pt,data/smile/F001C11.pt,F001
test,M028B44,5.0,5.0,False,False,False,False,2025/01/15 13:15:31.660,2025/01/15 13:15:34,deaf_csv/deaf_test_019.csv,202501151330,/home/akio/deaf_si_2025/data/hubert/M028B44_hubert_layer6.pt,data/smile/M028B44.pt,M028
